1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lemma	1_anno_scriptorium:norm	1_anno_scriptorium:pos	1_meta_annis:doc	1_meta_annotation	1_meta_corpus	1_meta_version_date	1_meta_version_n	2_id	2_span	2_anno_scriptorium:func	2_anno_scriptorium:lemma	2_anno_scriptorium:norm	2_anno_scriptorium:pos
61155475	ⲓⲥ̄	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61155475	ⲓⲥ̄	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61155803	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	dislocated	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61155803	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	dislocated	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	NPROP
61155924	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	appos	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61155924	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	appos	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	NPROP
61155961	ϩⲣⲱⲙⲁⲛⲓⲁ	obl	ϩⲣⲱⲙⲁⲛⲓⲁ	ϩⲣⲱⲙⲁⲛⲓⲁ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61155961	ϩⲣⲱⲙⲁⲛⲓⲁ	obl	ϩⲣⲱⲙⲁⲛⲓⲁ	ϩⲣⲱⲙⲁⲛⲓⲁ	NPROP
61155978	ⲡⲉⲗⲁⲕ	obl	ⲡⲉⲗⲁⲕ	ⲡⲉⲗⲁⲕ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61155978	ⲡⲉⲗⲁⲕ	obl	ⲡⲉⲗⲁⲕ	ⲡⲉⲗⲁⲕ	NPROP
61156891	ⲡⲁⲣⲙⲟⲩⲧⲉ	nmod	ⲡⲁⲣⲙⲟⲩⲧⲉ	ⲡⲁⲣⲙⲟⲩⲧⲉ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61156891	ⲡⲁⲣⲙⲟⲩⲧⲉ	nmod	ⲡⲁⲣⲙⲟⲩⲧⲉ	ⲡⲁⲣⲙⲟⲩⲧⲉ	NPROP
61156906	ⲇⲓⲟ̄ⲕⲗⲏϯⲁⲛⲟⲥ	dislocated	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61156906	ⲇⲓⲟ̄ⲕⲗⲏϯⲁⲛⲟⲥ	dislocated	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	NPROP
61157318	ⲁⲡⲟⲗⲗⲱⲛ	obj	ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61157318	ⲁⲡⲟⲗⲗⲱⲛ	obj	ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	NPROP
61157656	ⲇⲓⲟ̄ⲕⲗⲏϯⲁⲛⲟⲥ	appos	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61157656	ⲇⲓⲟ̄ⲕⲗⲏϯⲁⲛⲟⲥ	appos	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	NPROP
61157822	ⲁⲡⲟⲗⲗⲟⲛ	nmod	ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61157822	ⲁⲡⲟⲗⲗⲟⲛ	nmod	ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	NPROP
61157930	ⲁⲡⲟⲗⲗⲟⲛ	vocative	ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61157930	ⲁⲡⲟⲗⲗⲟⲛ	vocative	ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	NPROP
61158087	ϩⲣⲱⲙⲁⲛⲟⲥ	dislocated	ϩⲣⲱⲙⲁⲛⲟⲥ	ϩⲣⲱⲙⲁⲛⲟⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61158087	ϩⲣⲱⲙⲁⲛⲟⲥ	dislocated	ϩⲣⲱⲙⲁⲛⲟⲥ	ϩⲣⲱⲙⲁⲛⲟⲥ	NPROP
61158104	ⲃⲁⲥⲓⲗⲏⲧⲏⲥ	conj	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61158104	ⲃⲁⲥⲓⲗⲏⲧⲏⲥ	conj	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	NPROP
61158118	ⲉⲩϩⲁⲓⲟⲥ	conj	ⲉⲩϩⲁⲓⲟⲥ	ⲉⲩϩⲁⲓⲟⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61158118	ⲉⲩϩⲁⲓⲟⲥ	conj	ⲉⲩϩⲁⲓⲟⲥ	ⲉⲩϩⲁⲓⲟⲥ	NPROP
61158357	ⲇⲓⲟ̄ⲕⲗⲏϯⲁⲛⲟⲥ	dislocated	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61158357	ⲇⲓⲟ̄ⲕⲗⲏϯⲁⲛⲟⲥ	dislocated	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	NPROP
61158614	ⲁⲡⲟⲗⲗⲱⲛ	appos	ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61158614	ⲁⲡⲟⲗⲗⲱⲛ	appos	ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	NPROP
61158807	ⲁⲡⲟⲗⲗⲱⲛ	nmod	ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61158807	ⲁⲡⲟⲗⲗⲱⲛ	nmod	ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	NPROP
61158866	ϩⲣⲱⲙⲁⲛⲟⲥ	dislocated	ϩⲣⲱⲙⲁⲛⲟⲥ	ϩⲣⲱⲙⲁⲛⲟⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61158866	ϩⲣⲱⲙⲁⲛⲟⲥ	dislocated	ϩⲣⲱⲙⲁⲛⲟⲥ	ϩⲣⲱⲙⲁⲛⲟⲥ	NPROP
61158918	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	dislocated	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61158918	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	dislocated	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	NPROP
61158950	ⲉⲩϩⲁⲓⲟⲥ	dislocated	ⲉⲩϩⲁⲓⲟⲥ	ⲉⲩϩⲁⲓⲟⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61158950	ⲉⲩϩⲁⲓⲟⲥ	dislocated	ⲉⲩϩⲁⲓⲟⲥ	ⲉⲩϩⲁⲓⲟⲥ	NPROP
61159082	ⲁⲡⲟⲗⲗⲱⲛ	obl	ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61159082	ⲁⲡⲟⲗⲗⲱⲛ	obl	ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	NPROP
61159144	ⲁⲡⲟⲗⲗⲱⲛ	nmod	ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61159144	ⲁⲡⲟⲗⲗⲱⲛ	nmod	ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	NPROP
61159198	ϩⲣⲱⲙⲁⲛⲟⲥ	obl	ϩⲣⲱⲙⲁⲛⲟⲥ	ϩⲣⲱⲙⲁⲛⲟⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61159198	ϩⲣⲱⲙⲁⲛⲟⲥ	obl	ϩⲣⲱⲙⲁⲛⲟⲥ	ϩⲣⲱⲙⲁⲛⲟⲥ	NPROP
61159566	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	nsubj	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61159566	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	nsubj	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	NPROP
61159635	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	nsubj	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61159635	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	nsubj	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	NPROP
61160027	ⲇⲓⲟ̄ⲕⲗⲏϯⲁⲛⲟⲥ	appos	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61160027	ⲇⲓⲟ̄ⲕⲗⲏϯⲁⲛⲟⲥ	appos	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	ⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	NPROP
61160158	ⲁⲡⲟⲗⲗⲱⲛ	nmod	ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61160158	ⲁⲡⲟⲗⲗⲱⲛ	nmod	ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	NPROP
61160170	ⲁⲣⲧⲉⲙⲓ̈ⲥ	conj	ⲁⲣⲧⲉⲙⲓⲥ	ⲁⲣⲧⲉⲙⲓⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61160170	ⲁⲣⲧⲉⲙⲓ̈ⲥ	conj	ⲁⲣⲧⲉⲙⲓⲥ	ⲁⲣⲧⲉⲙⲓⲥ	NPROP
61160378	ϩⲣⲟⲙⲁⲛⲟⲥ	obl	ϩⲣⲱⲙⲁⲛⲟⲥ	ϩⲣⲱⲙⲁⲛⲟⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61160378	ϩⲣⲟⲙⲁⲛⲟⲥ	obl	ϩⲣⲱⲙⲁⲛⲟⲥ	ϩⲣⲱⲙⲁⲛⲟⲥ	NPROP
61160488	ϩⲣⲱ ⲙⲁⲛⲟⲥ	dislocated	ϩⲣⲱⲙⲁⲛⲟⲥ	ϩⲣⲱⲙⲁⲛⲟⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61160488	ϩⲣⲱ ⲙⲁⲛⲟⲥ	dislocated	ϩⲣⲱⲙⲁⲛⲟⲥ	ϩⲣⲱⲙⲁⲛⲟⲥ	NPROP
61162008	ⲓⲥ̄	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61162008	ⲓⲥ̄	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61162019	ⲭⲣ̄ⲥ̄	appos	ⲭⲣⲓⲥⲧⲟⲥ	ⲭⲣⲓⲥⲧⲟⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61162019	ⲭⲣ̄ⲥ̄	appos	ⲭⲣⲓⲥⲧⲟⲥ	ⲭⲣⲓⲥⲧⲟⲥ	NPROP
61162113	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	nmod	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61162113	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	nmod	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	ⲃⲁⲥⲓⲗⲉⲓⲧⲏⲥ	NPROP
61162737	ⲃⲓⲕⲧⲱⲣ	flat	ⲃⲓⲕⲧⲱⲣ	ⲃⲓⲕⲧⲱⲣ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61162737	ⲃⲓⲕⲧⲱⲣ	flat	ⲃⲓⲕⲧⲱⲣ	ⲃⲓⲕⲧⲱⲣ	NPROP
61162903	ⲓⲥ̄	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61162903	ⲓⲥ̄	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61163005	ⲃⲓⲕⲧⲱⲣ	flat	ⲃⲓⲕⲧⲱⲣ	ⲃⲓⲕⲧⲱⲣ	NPROP	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61163005	ⲃⲓⲕⲧⲱⲣ	flat	ⲃⲓⲕⲧⲱⲣ	ⲃⲓⲕⲧⲱⲣ	NPROP
61163561	ⲃⲓⲕⲧⲱⲣ	flat	ⲃⲓⲕⲧⲱⲣ	ⲃⲓⲕⲧⲱⲣ	NPROP	martyrdom.victor.02	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61163561	ⲃⲓⲕⲧⲱⲣ	flat	ⲃⲓⲕⲧⲱⲣ	ⲃⲓⲕⲧⲱⲣ	NPROP
61164023	ⲃⲓⲕⲧⲱⲣ	flat	ⲃⲓⲕⲧⲱⲣ	ⲃⲓⲕⲧⲱⲣ	NPROP	martyrdom.victor.02	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61164023	ⲃⲓⲕⲧⲱⲣ	flat	ⲃⲓⲕⲧⲱⲣ	ⲃⲓⲕⲧⲱⲣ	NPROP
61164146	ⲓⲥ̅	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	martyrdom.victor.02	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61164146	ⲓⲥ̅	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61164243	ⲓⲥ̅	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	martyrdom.victor.02	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61164243	ⲓⲥ̅	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61164324	ⲥⲁⲧⲁⲛⲁⲥ	nsubj	ⲥⲁⲧⲁⲛⲁⲥ	ⲥⲁⲧⲁⲛⲁⲥ	NPROP	martyrdom.victor.02	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61164324	ⲥⲁⲧⲁⲛⲁⲥ	nsubj	ⲥⲁⲧⲁⲛⲁⲥ	ⲥⲁⲧⲁⲛⲁⲥ	NPROP
61164773	ϩⲣⲱⲙⲁⲛⲟⲥ	dislocated	ϩⲣⲱⲙⲁⲛⲟⲥ	ϩⲣⲱⲙⲁⲛⲟⲥ	NPROP	martyrdom.victor.02	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61164773	ϩⲣⲱⲙⲁⲛⲟⲥ	dislocated	ϩⲣⲱⲙⲁⲛⲟⲥ	ϩⲣⲱⲙⲁⲛⲟⲥ	NPROP
61164805	ⲃⲓⲕⲧⲱⲣ	flat	ⲃⲓⲕⲧⲱⲣ	ⲃⲓⲕⲧⲱⲣ	NPROP	martyrdom.victor.02	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61164805	ⲃⲓⲕⲧⲱⲣ	flat	ⲃⲓⲕⲧⲱⲣ	ⲃⲓⲕⲧⲱⲣ	NPROP
61164836	ⲃⲓⲕⲧⲱⲣ	appos	ⲃⲓⲕⲧⲱⲣ	ⲃⲓⲕⲧⲱⲣ	NPROP	martyrdom.victor.02	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61164836	ⲃⲓⲕⲧⲱⲣ	appos	ⲃⲓⲕⲧⲱⲣ	ⲃⲓⲕⲧⲱⲣ	NPROP
61164988	ⲃⲓⲕⲧⲱⲣ	flat	ⲃⲓⲕⲧⲱⲣ	ⲃⲓⲕⲧⲱⲣ	NPROP	martyrdom.victor.02	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61164988	ⲃⲓⲕⲧⲱⲣ	flat	ⲃⲓⲕⲧⲱⲣ	ⲃⲓⲕⲧⲱⲣ	NPROP
61165543	ⲙⲱⲩⲥⲏⲥ	obl	ⲙⲱⲩⲥⲏⲥ	ⲙⲱⲩⲥⲏⲥ	NPROP	martyrdom.victor.02	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61165543	ⲙⲱⲩⲥⲏⲥ	obl	ⲙⲱⲩⲥⲏⲥ	ⲙⲱⲩⲥⲏⲥ	NPROP
61165602	ⲓⲏ̅ⲗ̅	nmod	ⲓⲥⲣⲁⲏⲗ	ⲓⲥⲣⲁⲏⲗ	NPROP	martyrdom.victor.02	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61165602	ⲓⲏ̅ⲗ̅	nmod	ⲓⲥⲣⲁⲏⲗ	ⲓⲥⲣⲁⲏⲗ	NPROP
