1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lemma	1_anno_scriptorium:norm	1_anno_scriptorium:pos	1_meta_annis:doc	1_meta_annotation	1_meta_corpus	1_meta_version_date	1_meta_version_n	2_id	2_span	2_anno_scriptorium:func	2_anno_scriptorium:lemma	2_anno_scriptorium:norm	2_anno_scriptorium:pos
61830068	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61830064	ⲡⲉϥ	det	ⲡⲉϥ	ⲡⲉϥ	PPOS
61831021	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61830999	·	punct	·	·	PUNCT
61831021	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61831005	ⲙⲛ̄	cc	ⲙⲛ	ⲙⲛ	PREP
61831021	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61831011	ⲙⲏⲧ	nummod	ⲙⲏⲧ	ⲙⲏⲧ	NUM
61831021	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61831015	ⲛ̄	case	ⲛ	ⲛ	PREP
61831021	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61831069	ⲟⲩ	acl	ⲛⲧⲟⲟⲩ	ⲟⲩ	PPERO
61831630	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61831614	ⲛ̄ϩⲟⲩⲛ	case	ⲛϩⲟⲩⲛ	ⲛϩⲟⲩⲛ	ADV
61831630	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	martyrdom.victor.01	Caroline T. Schroeder, Elizabeth Platte, Mitchell Abrams, Israel Avrahamy, Asael Benyami, Yinon Kahan, Oran Szachter, Lance Martin, Amir Zeldes	martyrdom.victor	2019-09-30	3.0.0	61831626	ⲡⲉϥ	det	ⲡⲉϥ	ⲡⲉϥ	PPOS
61838614	ⲏⲓ̈	obl	ⲏⲓ	ⲏⲓ	N	on_vigilance	So Miyagawa, Julien Delhez, Heike Behlmer, Amir Zeldes, Caroline T. Schroeder	besa.letters	2019-09-30	3.0.0	61838604	ⲉ	case	ⲉ	ⲉ	PREP
61838614	ⲏⲓ̈	obl	ⲏⲓ	ⲏⲓ	N	on_vigilance	So Miyagawa, Julien Delhez, Heike Behlmer, Amir Zeldes, Caroline T. Schroeder	besa.letters	2019-09-30	3.0.0	61838610	ⲟⲩ	det	ⲟⲩ	ⲟⲩ	ART
61838614	ⲏⲓ̈	obl	ⲏⲓ	ⲏⲓ	N	on_vigilance	So Miyagawa, Julien Delhez, Heike Behlmer, Amir Zeldes, Caroline T. Schroeder	besa.letters	2019-09-30	3.0.0	61838638	ⲙⲁ̂	conj	ⲙⲁ	ⲙⲁ	N
61838614	ⲏⲓ̈	obl	ⲏⲓ	ⲏⲓ	N	on_vigilance	So Miyagawa, Julien Delhez, Heike Behlmer, Amir Zeldes, Caroline T. Schroeder	besa.letters	2019-09-30	3.0.0	61838648	ⲙ︤ⲛ︥	acl	ⲙⲛ	ⲙⲛ	EXIST
61855547	ⲏⲓ̈	acl	ⲏⲓ	ⲏⲓ	N	to_aphthonia	Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	besa.letters	2019-09-30	3.0.0	61855528	ⲉ	mark	ⲉⲧⲉⲣⲉ	ⲉ	CREL
61855547	ⲏⲓ̈	acl	ⲏⲓ	ⲏⲓ	N	to_aphthonia	Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	besa.letters	2019-09-30	3.0.0	61855534	ⲥ	nsubj	ⲛⲧⲟⲥ	ⲥ	PPERS
61855547	ⲏⲓ̈	acl	ⲏⲓ	ⲏⲓ	N	to_aphthonia	Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	besa.letters	2019-09-30	3.0.0	61855538	ϩ︤ⲙ︥	case	ϩⲛ	ϩⲙ	PREP
61855547	ⲏⲓ̈	acl	ⲏⲓ	ⲏⲓ	N	to_aphthonia	Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	besa.letters	2019-09-30	3.0.0	61855543	ⲡ	det	ⲡ	ⲡ	ART
61855547	ⲏⲓ̈	acl	ⲏⲓ	ⲏⲓ	N	to_aphthonia	Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	besa.letters	2019-09-30	3.0.0	61855557	ⲉ	nmod	ⲛⲧⲟ	ⲉ	PPERO
